opportunity_id,title,company,canonical_company_id,market,location,job_url,source_url,source_id,description,description_en,first_seen_at,last_seen_at,status
e46d9348b3a8cd55,"Director Analytics Infrastructure, Pipeline Operations",Novartis,novartis,Multi-region,Remote Position (USA),https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Remote-Position-USA/Director-Analytics-Infrastructure---Pipeline-Operations_REQ-10074007-1,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers,novartis-global,"Job Description Summary #LI- Remote Novartis has an exciting opportunity for a Director, Analytics Infrastructure & Pipeline Operations. This role is responsible for building next-generation, AI-powered automated data pipelines and scalable data repositories that enable enterprise data science and analytics at scale. By leveraging advanced AI technologies, modern data engineering tools, and feature engineering platforms, this director creates self-service, analytics-ready datasets and enterprise feature stores that empower both expert data scientists and citizen data scientists to rapidly develop, deploy, and scale models. This position can be based remotely anywhere in the U.S. (there may be some restrictions based on legal entity). Please note that this role would not provide relocation as a result. The expectation of working hours and travel (domestic and/or international) will be defined by the hiring manager. This position will require 20% travel. Job Description Key Responsibilities Design and implement intelligent, self-healing data pipelines that leverage AI/ML for automated data quality monitoring, anomaly detection, and remediation. Build and maintain centralized feature stores that enable feature reusability across multiple models and use cases. Create curated data repositories optimized for data science/AI workflows, including training datasets, evaluation datasets, and production serving layers. Develop automated feature engineering pipelines that transform raw data into analytics-ready features with lineage tracking. Partner with Enterprise IT to optimize analytics platform architecture for high-performance data science workloads. Build automated pipelines that integrate diverse data sources including sales, CRM, patient claims, real-world evidence, and unstructured data. Create self-service data access layers that empower data scientists and analysts to query and extract data independently. Establish SLAs for data availability, freshness, and quality; implement monitoring and observability solutions. Essential Requirements Advanced degree in Computer Science, Data Engineering, or related field; 10+ years of experience in data engineering, ML/AI engineering, or analytics infrastructure. 5+ years leading teams building enterprise-scale data platforms and feature stores. Expert knowledge of feature store technologies (Feast, Tecton, SageMaker Feature Store, Databricks Feature Store). Deep expertise in modern data platforms optimized for ML workloads (Databricks, Auto ML, Snowflake, BigQuery). Strong proficiency in Python, SQL, Spark/PySpark for large-scale data processing. Experience with data orchestration tools (Airflow, Prefect, dbt) and CI/CD for data pipelines. Understanding of data governance, privacy (HIPAA, GDPR), and compliance in life sciences. Preferred Qualities Proven track record of implementing AI/ML-powered automation in data engineering workflows. Strategic thinker who can balance innovation (cutting-edge AI tools) with reliability (production stability). Builder mindset with ability to create scalable, self-service capabilities that reduce dependency on data engineering. Experience in pharmaceutical, healthcare, or life sciences industry. Knowledge of streaming technologies, MLOps tools, and data lakehouse architecture. Novartis Compensation Summary: The salary for this position is expected to range between $194,600 and $361,400 per year. The final salary offered is determined based on factors like, but not limited to, relevant skills and experience, and upon joining Novartis will be reviewed periodically. Novartis may change the published salary range based on company and market factors. Your compensation will include a performance-based cash incentive and, depending on the level of the role, eligibility to be considered for annual equity awards. US-based eligible employees will receive a comprehensive benefits package that includes health, life and disability benefits, a 401(k) with company contribution and match, and a variety of other benefits. In addition, employees are eligible for a generous time off package including vacation, personal days, holidays and other leaves EEO Statement: The Novartis Group of Companies are Equal Opportunity Employers. We do not discriminate in recruitment, hiring, training, promotion or other employment practices for reasons of race, color, religion, sex, national origin, age, sexual orientation, gender identity or expression, marital or veteran status",,,2026-09-01T10:32:16.174838+00:00,Open
e4702441137ebd96,"Business controller till Platzer, Göteborg",Jerrie AB,,Sweden,"Göteborg, Västra Götalands län, Sverige",https://ledigajobb.se/jobb/cc0c4b/business-controller-till-platzer-göteborg,https://ledigajobb.se/jobb/cc0c4b/business-controller-till-platzer-göteborg,ledigajobb-se,"Om rollen Som Business controller har du en viktig roll i att stärka bolagets ekonomistyrning och bidra med uppföljning, analys och beslutsstöd. Du arbetar tvärfunktionellt och fungerar som en brygga mellan ekonomi, verksamhet och system – med särskilt fokus på visualisering och pedagogisk kommunikation av finansiell information. Du utvecklar arbetssätt och rapporteringsstrukturer som gör data mer tillgänglig, tillförlitlig och användbar, samtidigt som du säkerställer hög kvalitet i återkommande leveranser. Eftersom Platzer är börsnoterat omfattar rollen analyser och underlag till extern rapportering, vilket ställer höga krav på struktur, precision och kvalitet inom givna tidsramar. Huvudsakliga arbetsuppgifter Bidra till vidareutveckling av budget-, prognos- och uppföljningsprocesser, samt analys och rapportering av resultat och nyckeltal för bolaget som helhet. Ta fram finansiella analyser, rapportpaket och beslutsunderlag till ledning, styrelse och extern rapportering. Vara drivande i att utveckla hur verksamheten använder data, BI och visualisering för att skapa insikter, effektivisera arbetssätt och möjliggöra bättre affärsbeslut. Systemförvalta och vidareutveckla vårt rapporteringssystem Insikt och andra analysverktyg för att skapa effektiva och verksamhetsanpassade processer och stöd. Utforska och driva initiativ inom AI, analys och automatisering. Du arbetar nära dina två controllerkollegor som ansvarar för varsitt affärsområde och du rapporterar till vår controllerchef Caroline. Din bakgrund Vi söker dig som har flerårig erfarenhet från en affärsnära controllerroll, gärna bolagsövergripande. Mycket goda kunskaper i Excel i kombination med gedigen erfarenhet av BI-verktyg, exempelvis Power BI är en självklar del av din kompetens. Erfarenhet av att arbeta med större datamängder och omsätta dessa till tydliga beslutsunderlag, insikter och rekommendationer som skapar affärsvärde är en viktig del av din bakgrund. Likaså att kunna presentera information på ett strukturerat och pedagogiskt sätt, gärna med hjälp av visualiseringar. Du har ett stort intresse för ny teknik och ser möjligheter i hur AI och automatisering kan användas i analys- och rapportarbete. För att trivas och lyckas i rollen är det viktigt att kunna kombinera analys med en tydlig affärsförståelse. Ett initiativrikt och nyfiket förhållningssätt, med förmåga att driva frågor framåt- både självständigt och i samverkan med andra, är viktiga egenskaper. Kommer du från fastighetsbranschen med kunskap inom fastighetsekonomi är det värdefullt och i grunden har du akademisk examen inom ekonomi eller motsvarande. Hos oss behöver du vara prestigelös och uppskatta en miljö där alla processer inte är färdigdefinierade och där du får utrymme att bidra med idéer och utveckla hur vi arbetar. Vi värdesätter ett klimat där det är okej att testa, fråga och utmana – och där vi hjälper varandra att bli bättre. Vad vi erbjuder dig Vi är cirka 90 medarbetare med olika bakgrund och kompetens, samlade på vårt huvudkontor i Lilla Bommen. Kulturen präglas av samarbete, öppenhet och ansvarstagande. Vi har höga ambitioner och ett starkt fokus på långsiktigt värdeskapande, samtidigt som vi värdesätter ett gott arbetsklimat och goda relationer. Vi erbjuder marknadsmässiga villkor, kollektivavtal, tjänstepension, extra ledighet i form av arbetstidsbank, friskvårdsbidrag och möjlighet till bonus. Ansökan Välkommen med din ansökan! Du söker tjänsten via Platzers Karriärssida. I den här rekryteringen samarbetar vi med Jerrie och har du frågor, hör gärna av dig till rekryteringskonsult Helena Bruman på 0735–405262 eller helena.bruman@jerrie.se. Urval och intervjuer sker löpande så ansök gärna så snart som möjligt. Jerrie arbetar med en strukturerad och rättvis urvalsprocess där alla ansökningar granskas av en människa. Läs om Jerries rekryteringsprocess här: https://jerrie.se/rekryteringsprocess",,,2026-09-01T11:54:52.117262+00:00,Open
e4b3754487a10062,Senior AI Machine Learning Engineer 100% (f/m/d),UBS Card Center AG,,Switzerland,"Flughofstrasse 35, 8152 Glattbrugg, Flughofstrasse 35, 8152 Glattbrugg, CH",https://www.jobwinner.ch/job/1868821445,https://www.jobwinner.ch/job/1868821445,jobwinner-ch,"Your team We are looking for a highly experienced Senior AI Machine Learning Engineer to design, build, and operate enterprise-scale AI solutions for a leading financial institution. You will collaborate with AI, Data and Business teams to deliver and support scalable Generative AI, MLOps, AI Platform, and Cloud AI capabilities while ensuring operational excellence, security, and regulatory compliance. Your role lead the design, development, and deployment of end-to-end AI/ML and Generative AI solutions build AI-powered applications including chatbots, RAG systems, and Agentic AI solutions with robust evaluation, monitoring, and performance frameworks develop and maintain scalable backend services, APIs, and data pipelines using Python, FastAPI, Apache Spark, and distributed processing technologies implement MLOps, and observability practices for model deployment, monitoring, optimisation, governance, and lifecycle management establish engineering standards and CI/CD frameworks to ensure code quality, testing, reproducibility, automated releases, and production-grade AI deployments collaborate cross-functionally with business, product, data, security, and operations teams in agile environments to deliver impactful AI solutions provide technical leadership, production support, and mentorship, coaching junior AI engineers and fostering a culture of continuous learning and knowledge sharing Your expertise strong expertise in Python and modern AI ecosystems, including LangChain, LangGraph, PyTorch, Ollama, vLLM, and related frameworks for AI application development extensive experience designing, deploying, and operating enterprise-grade Generative AI solutions, including chatbots, RAG architectures, LLM applications, and locally hosted LLM deployments proficient in Azure Cloud AI platforms, Oracle databases, and enterprise integration technologies, delivering scalable and secure AI solutions deep knowledge of Machine Learning and NLP, including sentiment analysis, NER, document classification, topic modelling, and language understanding systems strong MLOps/AIOps expertise, covering reproducible pipelines, automated evaluation, model versioning, feature stores, observability, CI/CD automation, and AI lifecycle management hands-on experience with large-scale data engineering and distributed computing, leveraging Apache Spark, Ray, Kafka, and Qlik for data processing, ML workflows, and high-performance inference recognized for technical leadership, stakeholder management, ownership, and operational excellence Preferred experience in Financial Services, Banking, Insurance, or Wealth Management regulated and highly secure environments Cloud or AI-related certification Our offer At UBS Card Center we embrace flexible working arrangements and offer different working models such as part-time, job-sharing and hybrid working. Our purpose-driven culture and global infrastructure help us connect and collaborate in agile ways to meet all our business needs. A working environment driven by innovation, digitalization, new mobile payment methods and customer experience awaits you. Our culture From gaining new experiences in different roles to acquiring fresh knowledge and skills, we know that great work is never done alone. We know that it's our people, with their unique backgrounds, skills, experience levels and interests, who drive our ongoing success. If you value good teamwork, can challenge others but also like to be challenged, then you have the right attitude to grow in our company. Ready to be part of our team and make an impact?",,,2026-09-01T11:49:17.133691+00:00,Open
e4c4d4fcacc8e02c,"Senior Director, Transactions - Oncology R&D",AstraZeneca,astrazeneca,Multi-region,US - Gaithersburg - MD,https://astrazeneca.wd3.myworkdayjobs.com/Careers/job/US---Gaithersburg---MD/Senior-Director--Transactions---Oncology-R-D_R-253706,https://astrazeneca.wd3.myworkdayjobs.com/Careers,astrazeneca-global,"Do you want to be at the cutting-edge of innovation that will lead to a cure for cancer? At AstraZeneca, our team is working to make this a reality by bringing together our world-leading oncology pipeline with emerging innovations and technologies. We are seeking a scientifically minded leader who is passionate about innovation in Oncology to join AstraZeneca's Oncology R&D Business Development Transactions team. AstraZeneca has grown to be a leader in Oncology through bold decisions in both our internal pipeline as well as business development. We aim to expand our leadership by leveraging external innovation and building strong scientific networks. The Senior Director, Transactions, sits within the Oncology R&D Strategy organization, supporting global business development and transactions activities with a direct impact on the success of the Oncology R&D strategy and portfolio. The Transactions team is responsible for all aspects of transaction execution, including deal structure, term sheets, deal execution and communication. By effectively structuring, presenting and implementing deals, this person will enable enterprise level investment in growth and innovation to ensure that Oncology R&D science, capabilities and project portfolio are fit for future challenges and opportunities. Major Duties and Responsibilities: Lead, coordinate and implement transactional activities, including in licensing, out licensing, acquisition or divestment of assets, clinical collaborations, discovery collaborations, partnerships and alliances Build and maintain strong external networks with biotechnology companies, academic institutions, venture capital firms, and other key stakeholders in the oncology ecosystem Manage deal negotiation and closure Collaborate with the Oncology Search & Evaluation lead in preparing and communicating the transactional aspects of deals to senior governance bodies Partner with Oncology Search & Evaluation teams, deal finance, legal, commercial teams and other partners to align collaboration, licensing, partnership and divestiture activities with Oncology's disease and science area strategies Ensure effective transition to alliance management of post-deal matters Prepare activity and achievement reports for senior management Continuously seek opportunities to improve ways of working through emerging technologies, including AI and automation tools, and serve as a role model for professional excellence both within AstraZeneca and in external forums Meaningfully contribute to BD team mission for AZ to be regarded as partner of choice Required Qualifications: Education: Bachelor’s degree in relevant field Experience: 5+ years in life sciences industry Experience and background working in a business development, licensing or commercial business role in the biopharma or pharmaceutical industry Strong oncology deal sheet including transaction leadership experience across various technology areas, with successful closure of multiple significant license or collaboration transactions as transaction lead Skills and Capabilities: Broad knowledge of oncology disease areas, drug development activities and commercial processes within the pharmaceutical industry Excellent ability to establish and act on priorities Excellent negotiation skills Ability to contribute to and fully understand the complex architecture of contracts, scientific and financial evaluations Strong communicator with ability to work collaboratively across matrixed organizations, effectively communicate to and influence leaders through data-driven storytelling, and interact effectively across multiple disciplines internally Extensive experience interacting effectively with third parties including senior representatives of peer companies, banks, venture capital firms, and other external partners Capable of representing AZ at external partnering events and industry forums Capable of making effective decisions, acting courageously and communicating with conviction and inspiration at all levels Desired Qualifications: Advanced degree in relevant field Office Working Requirements When we put unexpected teams in the same room, we unleash bold thinking with the power to inspire life-changing medicines. In-person working gives us the platform we need to connect, work at pace and challenge perceptions. That’s why we work, on average, a minimum of three days per week from the office. But that doesn’t mean we’re not flexible. We balance the expectation of being i",,,2026-08-28T16:37:25.614035+00:00,Open
e4dfa41d094a7657,Senior Business Analyst* – Wealth Management & Advisory Platforms,Capco,capco,Multi-region,Germany - Berlin,https://job-boards.greenhouse.io/capco/jobs/8053080,https://job-boards.greenhouse.io/capco,capco-global,"Location : Berlin / Remote (Hybrid) | Practice Area: Capital Markets / Wealth & Asset Management | Type: Permanent Gestalte die nächste Generation digitaler Wealth-Management- und Advisory-Plattformen – von der Business Analyse bis zur erfolgreichen Umsetzung. Deine Rolle Als Senior Business Analyst arbeitest Du an strategischen Transformationsprogrammen im Private Banking, Wealth Management und Wertpapiergeschäft . Du unterstützt die Konzeption und Einführung moderner Advisory-Plattformen, digitaler Investment Journeys und Portfolio-Management-Lösungen und begleitest die Umsetzung von der Anforderungsanalyse bis zum Go-Live. Dabei verbindest Du fundierte Business-Analyse-Kompetenz mit tiefem Fachwissen im Wealth Management, Investment Advisory und Securities Business sowie Erfahrung mit Plattformen wie Aladdin Wealth . Deine Aufgaben Analyse und Optimierung von End-to-End Advisory-, Portfolio- und Investment-Prozessen Übersetzung fachlicher Anforderungen in Business Requirements, BRDs, User Stories und funktionale Konzepte Konzeption von Lösungen in den Bereichen Advisory Offering & Pricing, Suitability, Portfolio Construction, Execution und Reporting Definition fachlicher Anforderungen für Advisory-Plattformen, Aladdin Wealth, Investment-Plattformen und Wertpapierprozesse Unterstützung bei Plattform-Konfiguration, Integrationsdesign, Vendor-Steuerung sowie MVP-Umsetzung Enge Zusammenarbeit mit Business, IT, Architektur und Operations während Design, Implementierung, Testing und Rollout Dein Profil Mehrjährige Erfahrung als Business Analyst im Wealth Management, Private Banking oder Capital Markets Umfeld Fundiertes Verständnis von Investment Advisory, Wertpapiergeschäft, Portfolio Management und digitalen Wealth-Plattformen Erfahrung mit Aladdin Wealth oder vergleichbaren Advisory- und Investment-Plattformen Kenntnisse in Suitability, Portfolio Construction, Order Management und dem Investment Lifecycle Erfahrung in der Übersetzung fachlicher Anforderungen in funktionale und technische Spezifikationen Strukturierte, analytische Arbeitsweise sowie ausgeprägte Kommunikations- und Stakeholder-Management-Fähigkeiten Fließende Deutsch- und Englischkenntnisse Nice to have Erfahrung mit Digital Advisory und Discretionary Portfolio Management (DPM) Kenntnisse regulatorischer Anforderungen (z. B. MiFID II , Suitability, Investment Advisory) Erfahrung mit agilen Delivery-Methoden Erfahrung in internationalen Transformationsprogrammen sowie in der Zusammenarbeit mit Software-Vendoren Warum Capco Arbeit an wirkungsvollen Projekten für führende Finanzinstitute Kollaborative, flache und unternehmerische Unternehmenskultur Kontinuierliche Weiterbildung und Zertifizierungsmöglichkeiten Mitwirkung an der Zukunft digitaler Finanzdienstleistungen Gestaltung der digitalen Transformation im Finanzsektor Benefits Flexible Arbeitsmodelle und hybrides Arbeiten je nach Projekteinsatz möglich Ein umfassendes Onboarding und Dein persönlicher Coach und Buddy Kontinuierliches Feedback und Weiterbildungsmöglichkeiten (z. B. über interne Trainings und Udemy Business) Regelmäßige Gesundheitschecks sowie Mental Health Kurse Ein dynamisches, internationales Umfeld mit vielfältigen Entwicklungsmöglichkeiten Inklusion bei Capco Wir setzen uns für einen barrierefreien und zugänglichen Bewerbungsprozess ein. Wenn Du Unterstützung benötigst, lass es uns bitte wissen – wir helfen gerne. Wir schätzen unterschiedliche Perspektiven und Hintergründe. Bei Capco glauben wir daran, dass Individualität eine Stärke ist. Unsere #BeYourselfAtWork-Kultur fördert Vielfalt, Zusammenarbeit und ein offenes Arbeitsumfeld. *Wichtig ist nur, dass wir zueinander passen (m/w/d) #beyourselfatwork.",,,2026-09-01T10:29:16.807127+00:00,Open
e4e2d6566eb52026,Controlling Analyst,Continental,continental,Multi-region,"Santiago de Querétaro, Qro., Mexico",https://jobs.smartrecruiters.com/Continental/744000137758209-controlling-analyst,https://careers.smartrecruiters.com/Continental,continental-global,"Responsibilities Financial Planning & Analysis: Prepare and analyze period expense forecasts and budgets for Cost Unit 154, including cost center tool uploads and Tempo handover procedures. Analyze and explain variations between forecast and actual periods, as well as between budget and forecast scenarios. Simulate profit and loss statements, including return on sales and EBIT calculations with comprehensive commentary. Forecast markup and other income and expense line items with appropriate documentation. Reporting & Dashboards: Prepare and maintain period expense overview charts, bridges, and B-charts for company-wide distribution. Develop and manage travel expenses, marketing expenses, and period expenses dashboards with timely updates. Prepare and explain provisions accounting and related documentation. Budget & Forecast Management: Create, modify, and execute forecast and budget cycles with appropriate controls, documentation, and verification Manage headcount changes reporting and verification of FiRe notes Create, modify, and track social cost cycles in accordance with company policies Commercial & Strategic Analysis: Evaluate commercial proposals, for profitability and technical feasibility at standard and variable cost levels Operational & Administrative Functions: Execute month-end closing procedures, including provisions creation, reclassifications, and accounting movements Manage company car maintenance tracking, legal allocation processes, and WBS period expense settings with period-to-period comparisons Administer eSR and related operational requirements Education: Bachelor's degree in Economics, Finance, Accounting, or a related field. Intermediate proficiency in professional English across listening, speaking, reading, and writing skills. Professional Experience: Minimum 3 to 5 years of progressive experience in controlling, financial analysis, or related accounting functions. Technical Knowledge & Expertise: Accounting & Financial Systems: Comprehensive understanding of accounting methodologies and proficiency with SAP, Excel, Power BI, and related enterprise systems Financial Planning & Analysis: Demonstrated expertise in financial modeling, variance analysis, forecast-to-actual reconciliation, and financial reporting Cost Management: Solid knowledge of cost collection, analysis, and reporting methodologies for budgeting and forecasting Business Acumen: Working knowledge of financial, controlling, and operational business processes Communication Skills: Ability to communicate complex financial information clearly to senior management and cross-functional stakeholders. Customer Centricity: Strategic orientation toward delivering value and maintaining positive stakeholder relationships",,,2026-09-01T10:31:52.495569+00:00,Open
e4ecabbacd6e91b5,Business Effectiveness Director - UK Commercial,GSK,gsk,Multi-region,UK – London – New Oxford Street,https://gsk.wd5.myworkdayjobs.com/GSKCareers/job/UK--London--New-Oxford-Street/Business-Effectiveness-Director---UK-Commercial_446996-2,https://gsk.wd5.myworkdayjobs.com/GSKCareers,gsk-global,"Business Effectiveness Director – UK Commercial Location: GSK HQ UK (Hybrid 2-3 days at HQ) Reporting to : Head of Business Strategy and Operations Business Introduction GSK remains committed to achieving bold commercial ambitions for the future. By 2031, we aim to deliver £40 billion in annual sales, leveraging our existing strong performance momentum to significantly increase our positive impact on the health of billions of patients globally. Our Ahead Together strategy is centred on early intervention to prevent and alter the course of disease, thereby protecting people and supporting healthcare systems. Our diverse portfolio consists of vaccines, specialty medicines, and general medicines. Through continuous innovation and a dedicated focus on scientific and technical excellence, we strive to develop and launch new, groundbreaking treatments that address critical health challenges. Role Purpose The Business Effectiveness Director for GSK UK Commercial owns the UK commercial effectiveness and excellence agenda, translating UK business strategy into field-force strategies, performance frameworks, incentive plans, customer engagement models and technology-enabled ways of working. The role provides strategic leadership across sales force effectiveness, incentive compensation, CRM (including Veeva), commercial tools, performance management and data-driven decision-making for the UK customer-facing organisation including commercial, Medical and HVA. Key Responsibilities: Sales Force Effectiveness & Commercial Strategy (UK) Lead the UK Sales Force Effectiveness (SFE) strategy, ensuring the commercial organisation is structured and deployed to maximise impact with UK customers and healthcare stakeholders. Partner with UK senior Commercial leaders to translate business strategy, brand priorities and customer needs into effective field-force models and execution plans. Own UK sales-force sizing, segmentation and targeting, territory alignment and deployment, ensuring resources are focused on the highest-value and future-focused UK opportunities. Evaluate field-force productivity to improve call effectiveness, customer coverage, targeting and resource allocation across UK territories. Maintain frameworks to measure UK sales-force performance and productivity and provide strategic recommendations to senior leadership based on quantitative analysis, market insights and commercial performance. Establish clear, evidence-based governance around SFE decisions, aligned to UK business priorities. Deliver Excellence in Strategic account management in collaboration with the Business Units and establish infrastructure for continuous improvement and Account management level performance. Medical Customer Facing Effectiveness: Partner with Medical Leadership to define and deliver customer-facing effectiveness strategies that optimise engagement, resource deployment and business impact. Act as the business owner for medical customer-facing platforms and capabilities, including Veeva SAM, Medical Insights and future digital engagement solutions, ensuring governance, adoption and continuous improvement. Lead the translation of Medical engagement data into actionable insights to support strategic decision-making and evidence-based customer engagement. Collaborate with Regional and Global teams to shape and influence future Medical effectiveness capabilities, ensuring UK business requirements are represented. Drive excellence in Veeva, AIM+ and leveraging medical insights and AI-enabled ways of working, ensuring high-quality insight generation and actionable decision-making. Working with the MSL leads, establish robust frameworks and KPIs, in alignment with region, to measure scientific engagement quality, medical insight impact, evidence generation effectiveness and contribution to patient outcomes. Champion an enterprise approach across Medical, Commercial and Access, creating a shared understanding of patient pathways, customer needs and healthcare system barriers to maximise patient and business impact. Any elevation of digital capability, if appropriate, to be leveraged across the functions. Health Value & Access Customer Facing Effectiveness Partner with HVA leadership to develop and implement customer engagement and effectiveness strategies across Market Access field teams. Lead optimisation of targeting, customer planning, deployment and performance management approaches for HVA teams. Ensure customer-facing systems, data and reportin",,,2026-09-01T10:32:28.192102+00:00,Open
e4f87c5ab25fc79b,BUSINESS ANALYST L4,Wipro,wipro,Multi-region,,https://careers.wipro.com/job/Pune-BUSINESS-ANALYST-L4-IND-411005/197897-en_US/,https://careers.wipro.com/,wipro-global,"Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 employees and business partners across 65 countries, we deliver on the promise of helping our customers, colleagues, and communities thrive in an ever-changing world. For additional information, visit us at www.wipro.com.",,,2026-09-01T10:32:13.813704+00:00,Open
e506b846ca475aa9,Order Filler Picker,DHL Group,dhl,Multi-region,"Calgary, AB, Canada",https://careers.dhl.com/global/en/job/11106111,https://careers.dhl.com/global/en/search-results,dhl-global,"<p><strong>DHL Supply Chain is Hiring!</strong> At DHL, you will play a part in one of the world’s most essential industries. There has never been a better time to join DHL Supply Chain. In a global business like ours, the opportunities are endless. So, join us. Work with us. Grow with us.</p> <p>The core responsibilities of this role include: picking and packing orders in an efficient manner.</p> <p><strong>Position</strong>: SEASONAL Warehouse Order Filler Picker<br /> <strong>Shift</strong>: Day Shift - <strong>Tuesday, Wednesday, Saturday, and Sunday</strong> from<strong>5:35am to 3:45pm</strong><br /> <strong>Pay</strong>: $21.50/hour<br /> <strong>Additional Incentives</strong>: This is a four day/week shift schedule</p> <p>In addition to the general job description below, the ideal candidate will also possess the following skills and/or experience:</p> <ul> <li>6 months of warehouse experience preferred</li> <li>Comfortable lifting up to 50lbs on a consistent basis</li> </ul> <p>Be part of the world’s largest logistics company! DHL has been certified as a Great Place to Work® and Top Employer in the US and Canada for the 3rd year in a row!</p> <p>Core Benefits - Full Time Associates</p> <ul> <li>Associates are eligible for a standard offering of medical and dental coverage and standard Long-Term Disability option</li> <li>Basic life and accidental death & dismemberment (AD&D) insurance</li> <li>Short-term disability</li> </ul> <p>Optional benefits you may choose:</p> <ul> <li>Retirement: DCPP, RRSP and TFSA savings plans</li> <li>Optional life, AD&D insurance, critical illness (including dependent coverage) is available and may be subject to evidence of insurability (EOI)</li> </ul> <p>In addition, Full Time associates can also receive the following benefits subject to eligibility rules:</p> <ul> <li>Paid Time Off (PTO)</li> <li>Paid holidays</li> <li>Education reimbursement program (HR site administered)</li> </ul> <p>In addition to the general job description, the ideal candidate will also possess the following skills and/or experience:</p> <ul> <li>6 months of warehouse experience preferred</li> <li>Comfortable lifting up to 50lbs on a consistent basis</li> </ul> <p>Grow your skills. Shape your world.</p><br /><p><strong>Role Purpose</strong>:</p><p></p><p>Responsible for safe, secure, and accurate filling of customer orders. Replenish or pick product with direction from pick sheets or hand held computer. Obtains merchandise from bins or shelves to fill the order.</p><p></p><p><strong>Key Accountabilities</strong>:</p><p></p><ul><li>Efficiently pick customer orders or shipment insuring the correct number and type of product is loaded and shipped.</li><li>Accurately count product inventory by location .</li><li>Transport orders to shipping locations utilizing non-powered material handling equipment.</li><li>Assist in physical inventories.</li><li>Maintain a clean, neat, orderly, and safe work area.</li></ul><p></p><p><strong>Required Education and Experience</strong>:</p><p></p><ul><li>High School Diploma or Equivalent, preferred</li><li>0 to 12 months experience in a warehouse setting, preferred</li></ul><p></p><p>Our Organization is an equal opportunity employer. We are committed to accommodating applicants with disabilities throughout the hiring process. Accommodations for job applicants with disabilities will be provided upon request.</p><p><span style=""color: rgb(255, 255, 255);"">#LI-Onsite</span></p><p><span style=""color: rgb(255, 255, 255);"">#LI-DNI</span></p>",,,2026-08-30T19:04:32.446057+00:00,Open
e50fcebc0d24a81a,Forklift Operator,DHL Group,dhl,Multi-region,"Goodyear, Arizona, United States of America",https://careers.dhl.com/global/en/job/11092819,https://careers.dhl.com/global/en/search-results,dhl-global,"<p>DHL Supply Chain is Hiring! At DHL, you will play a part in one of the world’s most essential industries. There has never been a better time to join DHL Supply Chain. In a global business like ours, the opportunities are endless. So, join us. Work with us. Grow with us.</p> <p>The core responsibilities of this role include: Corrugate and Pallet Management. Case-picking by hand up to 35lbs. approx. 60% of the day; operating MHE including Electric Pallet Jack and Reach Truck approx. 40%.</p> <p>Position: First (1st) Shift Forklift Operator<br />Shift: 6:00am–;2:30pm, Monday-Friday<br />Pay: $21.35 per hour<br />Additional Incentives: All full-time employees are eligible to qualify for monthly performance and safety incentive bonuses!</p> <p>In addition to the general job description below, the ideal candidate will also possess the following skills and/or experience: A minimum of 6 months operating forklift or Reach Truck, Corrugate and Pallet Management.</p> <p>Be part of the world’s largest logistics company!DHL Supply Chain has been certified as a Great Place to Work® in the US and Canada! Our excellent benefits packages includes:<br />- Affordable medical, dental, and vision coverage available beginning on your 30th day<br />- PTO program for all associates, including paid holidays and vacation<br />- 401(k) with generous company match<br />- Tuition reimbursement program<br />- Excellent training and career advancement opportunities</p> <p>Grow your skills. Shape your world.</p><br /><p><strong style=""color: black;"">Role Purpose</strong><span style=""color: black;"">:</span></p><p><span style=""color: black;""></span></p><p><span style=""color: black;"">What will you do in this role? Our Forklift Operators are responsible for moving stock from one area to another within our warehouse environment. You’ll load and unload shipments of various sizes, and you may use certain types of equipment such as stand-up, sit-down, or clamp forklifts and electric pallet jacks.Our environment is team oriented, fast paced and safety focused. We move products that people need and want. At DHL, YOU will be an essential part of everyday life.</span></p><p></p><p><strong>Key Accountabilities</strong>:</p><p></p><ul><li>Load, unload, move, stock, and stage products and materials using various types of forklifts or other power equipment 80% of specified shift.</li><li>Pull and prepare product for shipment ensuring the exact number and types of product is loaded.</li><li>Keep appropriate records and reports for inventory accuracy.</li><li>Comply with all OSHA and MSDS standards.</li><li>Verify load accuracy; check the load count, stability, and product damage, report variances as necessary.</li><li>Change equipment battery or LP tank and monitor power source as necessary.</li><li>Maintain the facility’s equipment and materials in a neat, clean, and orderly fashion.</li><li>Assist in physical inventories.</li><li>Complete daily inspection of equipment.</li><li>Perform other duties as assigned.</li></ul><p></p><p><strong>Required Education and Experience</strong>:</p><p></p><ul><li>Forklift operator certificate or satisfactory completion of a forklift-training program within the first 30 days of employment</li><li>High School Diploma or Equivalent, preferred</li><li>Six months warehouse experience, preferred</li><li>Six months forklift operation experience</li></ul><p></p><p>Our Organization is an equal opportunity employer.</p><p><span style=""color: rgb(255, 255, 255);"">#LI-DNI</span></p><p><span style=""color: rgb(255, 255, 255);"">#LI-Onsite</span></p>",,,2026-08-31T11:13:43.264961+00:00,Open
